calibration_version,session_id,sample_index,target_id,target_key_id,target_label,target_screen_x,target_screen_y,timestamp_ms,face_detected,blink,left_eye_h,left_eye_v,right_eye_h,right_eye_v,avg_h,avg_v,eye_box_w,eye_box_h,face_x,face_y,head_stability,confidence,fixation_state,accepted,rejection_reason,quality_score,window_std_h,window_std_v,velocity,stable_duration_ms,pca_uL,pca_vL,pca_uR,pca_vR
6,a28b3f78577e,380,T08,r02c04:v,row2_center,639.0,305.0,1780562625946,True,False,0.4556518606355651,0.14308514353525037,0.6022402223722781,0.002538340373008263,0.5289460415039217,0.07281174195412932,0.0508541464805603,0.023036420345306396,0.43441319465637207,0.60625359416008,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.044348139364434894,-0.35691485646474963,0.1022402223722781,-0.49746165962699174
6,a28b3f78577e,381,T08,r02c04:v,row2_center,639.0,305.0,1780562625979,True,False,0.4551992574890102,0.1437767791437679,0.6022292198767595,0.002765913422598909,0.5287142386828848,0.07327134628318341,0.05086711049079895,0.02298489212989807,0.4344141483306885,0.6062217354774475,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04480074251098981,-0.3562232208562321,0.10222921987675944,-0.4972340865774011
6,a28b3f78577e,382,T08,r02c04:v,row2_center,639.0,305.0,1780562626011,True,False,0.45454277543690563,0.14583615107088416,0.6021532741305196,0.005040875693207603,0.5283480247837126,0.07543851338204588,0.0508795827627182,0.02295270562171936,0.4344210624694824,0.6062137186527252,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04545722456309439,-0.35416384892911584,0.10215327413051951,-0.4949591243067924
6,a28b3f78577e,383,T08,r02c04:v,row2_center,639.0,305.0,1780562626046,True,False,0.45402856700900984,0.1468399729500655,0.6020156454833901,0.005926388018109241,0.5280221062462,0.07638318048408738,0.050879865884780884,0.022963225841522217,0.4344622939825058,0.6062027215957642,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04597143299099013,-0.3531600270499345,0.10201564548339019,-0.49407361198189076
6,a28b3f78577e,384,T08,r02c04:v,row2_center,639.0,305.0,1780562626079,True,False,0.45503916757399343,0.14701212059402446,0.6022387739321837,0.007802583862394685,0.5286389707530885,0.07740735222820957,0.05089521408081055,0.022972315549850464,0.43453918397426605,0.606209397315979,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04496083242600655,-0.35298787940597554,0.10223877393218372,-0.4921974161376053
6,a28b3f78577e,385,T08,r02c04:v,row2_center,639.0,305.0,1780562626116,True,False,0.4558053469288358,0.14684618017240975,0.602466890841899,0.008581597661449447,0.5291361188853674,0.0777138889169296,0.05090649425983429,0.022971779108047485,0.4346347898244858,0.6062119007110596,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04419465307116419,-0.35315381982759025,0.10246689084189901,-0.49141840233855055
6,a28b3f78577e,386,T08,r02c04:v,row2_center,639.0,305.0,1780562626147,True,False,0.45589255978069976,0.14683516338218816,0.6024745921295367,0.007158591274163739,0.5291835759551182,0.07699687732817595,0.05085057020187378,0.022958695888519287,0.4346941262483597,0.606213390827179,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.04410744021930022,-0.35316483661781184,0.10247459212953666,-0.49284140872583626
6,a28b3f78577e,387,T08,r02c04:v,row2_center,639.0,305.0,1780562626181,True,False,0.4560009612330505,0.14676122309803558,0.6033214038629758,0.00771710288411015,0.5296611825480132,0.07723916299107286,0.05087155103683472,0.02295762300491333,0.434802308678627,0.6062153577804565,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.043999038766949515,-0.3532387769019644,0.10332140386297585,-0.49228289711588985
6,a28b3f78577e,388,T08,r02c04:v,row2_center,639.0,305.0,1780562626214,True,False,0.4553306290183288,0.14659808542691483,0.6031094270462752,0.007444107193316174,0.5292200280323021,0.0770210963101155,0.050885915756225586,0.022957831621170044,0.4348505586385727,0.6062131524085999,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.044669370981671175,-0.3534019145730852,0.10310942704627521,-0.4925558928066838
6,a28b3f78577e,389,T08,r02c04:v,row2_center,639.0,305.0,1780562626248,True,False,0.454293830509086,0.14641463530318305,0.6027222408354558,0.006287564734702267,0.5285080356722709,0.07635110001894266,0.05082377791404724,0.02294972538948059,0.43487977981567383,0.6062054932117462,,1.0,LOCKED_COLLECTING,True,,,,,,,-0.045706169490914,-0.35358536469681695,0.10272224083545577,-0.49371243526529773
